id,username,text,likes,retweets,replies,total_interactions,post_date_iso,text_length,word_count,sentiment_label,link,hashtag,date,content,interactions
299.0,MaciekBNB,"‼ODKUPIĘ GAZETĘ Jeśli udało Ci się kupić wczorajszą Gazetę Wyborczą czy inną gazetę z alternatywną rzeczywistością wg której wygrał Trzaskowski, daj znać",0,5,3,8.0,"Jun 3, 2025 · 1:04 PM UTC",153.0,22.0,,,,,,
301.0,SebsNo1,"Ich wyborcy zawsze pokazują żelazna dyscyplinę. Brak działań w SM gdzie coraz więcej młodych ludzi mówi już po fakcie, że głosowała przeciw duopolowi więc na Nawrockiego swoje zrobiło. Przegrać u młodych do zbrodnia tego sztabu.",0,0,0,0.0,"Jun 3, 2025 · 1:09 PM UTC",228.0,35.0,,,,,,
302.0,mejmpl,Trzaskowski przegrał wybory o 184 797 głosów. To jest 12.7% wyborców niezdecydowanych (średnio: 1 451 309) w sondażach przed drugą turą. To jest 3.5 raza mniej niż wynosi standardowy błąd badań sondażowych. To jest 0.9% wszystkich głosujących! To jest populacja Kielc!,1,2,2,5.0,"Jun 3, 2025 · 12:46 PM UTC",268.0,41.0,,,,,,
304.0,wojtekciesla1,"A może oni nie poszli by nie głosować na alfonsa, a do Trzaskowskiego byli zrażeni od dawna? Nie przekonał ich do siebie- proste!",0,0,0,0.0,"Jun 3, 2025 · 1:09 PM UTC",129.0,23.0,,,,,,
305.0,GaijinTauri,ZawszeWierni @GaijinTauri 16s Replying to @ewyboryeu @trzaskowski_,0,0,0,0.0,"Jun 3, 2025 · 1:09 PM UTC",66.0,7.0,,,,,,
335.0,Darek244167,"Ja też dziękuję. Tak spierdolic wybory i kandydata, który jest w polityce od 30 lat rozpoznawalnym, i przegrał z człowiekiem no name, nikomu nieznanym..., dziękuję. A tak serio, ta nawet jakby rywalem RT był ten słynny worek ziemniaków, też by wygrał. Bo ludzie są przeciwko wam.",0,0,0,0.0,"Jun 3, 2025 · 1:10 PM UTC",279.0,46.0,,,,,,
339.0,1980Reaper,"jak dzwonicie, to dodajcie, że obraża Jurka Owsiaka i że wywiesza płachtę z napisem Byle Nie Trzaskowski, wtedy policja na pewno przyjedzie",0,0,0,0.0,"Jun 3, 2025 · 1:09 PM UTC",139.0,22.0,,,,,,
350.0,GaijinTauri,ZawszeWierni @GaijinTauri 31s Replying to @ewyboryeu @trzaskowski_,0,0,0,0.0,"Jun 3, 2025 · 1:09 PM UTC",66.0,7.0,,,,,,
370.0,Alexand02365038,Zgoda 100% tu i zawsze!!,0,0,0,0.0,"Jun 3, 2025 · 1:10 PM UTC",24.0,5.0,,,,,,
371.0,kmikimichal,Ależ na kampanii negatywnej skupili się dziennikarze. Fakt. Tusk dowalił do pieca z tym gościem od freak fightów. Trzaskowski natomiast nie eksploatował tych tematów.,0,0,0,0.0,"Jun 3, 2025 · 1:10 PM UTC",166.0,24.0,,,,,,
374.0,Kubic37129Marek,"Jak można wierzyć, że PiS uchroni nas przed tym na co się zgadzał, gdy rządził… gdyby wygrał Trzaskowski można było wyrzuci PiS na śmietnik historii i zastąpić ich partią prawdziwie prawicową, ale te wybory pokazały, że antysystem jest tylko przystawką pisu",0,1,0,1.0,"Jun 2, 2025 · 1:30 PM UTC",257.0,41.0,,,,,,
375.0,Pawe96478703,Nie dla tego świra i milosnika zielonego ładu z żonkilem w dupie,0,0,0,0.0,"Jun 3, 2025 · 1:10 PM UTC",64.0,12.0,,,,,,
377.0,4KTjanek,"Imagine ogladasz ten filmik i dalej mowisz ze Nawrocki, Trzaskowski i Mentzen to lepsi kandydaci na prezydenta",0,4,10,14.0,"Jun 3, 2025 · 10:35 AM UTC",110.0,17.0,,,,,,
394.0,GaijinTauri,ZawszeWierni @GaijinTauri 53s Replying to @ewyboryeu @trzaskowski_,0,0,0,0.0,"Jun 3, 2025 · 1:09 PM UTC",66.0,7.0,,,,,,
408.0,dywidendowopl,"Świętowałem sukcesy tak szybko jak @trzaskowski_ i równie szybko pożegnałem się z profitem 🥲 Strata 418zł na #Kogeneracja, stop loss na 60zł się uaktywnił. Musiało pójść jakieś info, o którym jeszcze nie wiemy bo zrzut akcji był spory i przy dużych obrotach #GPW",0,0,0,0.0,"Jun 3, 2025 · 1:10 PM UTC",262.0,43.0,,,,,,
410.0,wrealu24_pl,"Wieczór Wyborczy 2025! Trzaskowski vs. Nawrocki?! CO DALEJ Z POLSKĄ? Sumliński, ks. Bąk, Fritz, Wiadrowska i inni wRealu nitter.net/i/broadcasts/1jMKgkqQw…",0,8,0,8.0,"Jun 1, 2025 · 5:02 PM UTC",155.0,19.0,,,,,,
413.0,mis_rillakuma,O czym? Hahahahahahaha🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,0,0,0,0.0,"Jun 3, 2025 · 1:10 PM UTC",32.0,3.0,,,,,,
414.0,szykom89,"Ponad (niestety) 1 milionwyborców i zwolenników @PL_2050 @nowePSL @__Lewica nie poszło do urn w drugiej turze wyborów prezydenckich. Niepojęte. Brak słów. Postawa niezrozumiała i godna pożałowania. Pewnie nie trzeba mówić, iż te głosy dałyby wygraną @trzaskowski_? #Wybory",1,46,19,66.0,"Jun 3, 2025 · 11:36 AM UTC",272.0,37.0,,,,,,
439.0,GaijinTauri,ZawszeWierni @GaijinTauri 1m Replying to @ewyboryeu @trzaskowski_,0,0,0,0.0,"Jun 3, 2025 · 1:09 PM UTC",65.0,7.0,,,,,,
443.0,PaKa98323469770,Czy D.Tusk nadal liczy dni do końca kadencji A.Dudy?,0,0,0,0.0,"Jun 3, 2025 · 1:10 PM UTC",52.0,9.0,,,,,,
445.0,polonizm,"Pis jest tak dobry w marketingu politycznym, że w następnym razem wystawi na prezydenta Polskie, Mejzę, albo Putina, albo Kim Dzong Una i też wygrają.",0,0,0,0.0,"Jun 3, 2025 · 1:10 PM UTC",150.0,25.0,,,,,,
446.0,Elizadmatb,If you notice how then Trzaskowski proceeds to put the rainbow flag on the floor lol🤣,0,0,0,0.0,"Jun 3, 2025 · 1:10 PM UTC",85.0,16.0,,,,,,
447.0,Windmill_PL,"Mieć za przeciwnika kibola, sutenera, oszusta, ćpuna i przegrać to tylko Paprocka potrafi",0,0,0,0.0,"Jun 3, 2025 · 1:10 PM UTC",89.0,13.0,,,,,,
450.0,kristofer2512,Dokładnie tak!,0,0,0,0.0,"Jun 3, 2025 · 1:10 PM UTC",14.0,2.0,,,,,,
481.0,lecterro,"Dziękujemy, że jak zwykle nie dowieźliście",0,0,0,0.0,"Jun 3, 2025 · 1:11 PM UTC",42.0,6.0,,,,,,
482.0,OmniaSperat25,"O kandydat był świetny, tylko choroba wsiowa im na złość zagłosowała",0,0,0,0.0,"Jun 3, 2025 · 1:11 PM UTC",68.0,11.0,,,,,,
483.0,MichalMucha92,To się w pale nie mieści!,0,0,0,0.0,"Jun 3, 2025 · 1:10 PM UTC",25.0,6.0,,,,,,
484.0,SteffanossQ,"A to Trzaskowski się wyśmiewał, pojebie?",0,0,0,0.0,"Jun 3, 2025 · 1:10 PM UTC",40.0,6.0,,,,,,
485.0,melonsio81,to trzeba wyjechać na Białoruś albo do Rosji - tam wygrał Trzaskowski.,0,0,0,0.0,"Jun 3, 2025 · 1:10 PM UTC",70.0,12.0,,,,,,
519.0,kurpinski_piotr,"100. 1⃣ Uczciwe spojrzenie na to, co Każdy i Każda z nas #My MOGLIŚMY zrobić więcej / inaczej. Polityków TAK, ale też nas wszystkich, którzy głosowaliśmy na rząd Premiera Tuska kiedy notabene Pani Wiola też kierowała sztabem 2⃣ WNIOSKI 3⃣ #JEDZIEMYdalej",0,2,0,2.0,"Jun 3, 2025 · 11:22 AM UTC",253.0,41.0,,,,,,
522.0,art7152,"Tak. Da im to, co już mają. To będzie radość i zabawa z Zenkiem.",0,0,0,0.0,"Jun 3, 2025 · 1:11 PM UTC",64.0,14.0,,,,,,
523.0,sokkar666,"""Mózgi""?!? Poniosło Cię...",0,0,0,0.0,"Jun 3, 2025 · 1:11 PM UTC",26.0,3.0,,,,,,
557.0,Thavmiel,"Brakło odkłamywania propagandy. Do samych pozwów przeciw pisowskim szczujniom możnaby zatrudnić kilku prawników i codziennie mieliby co robić, ale pozwalacie sekciarskim bredniom już 10 rok przechodzić bezkarnie.",0,0,0,0.0,"Jun 3, 2025 · 1:11 PM UTC",212.0,27.0,,,,,,
559.0,DariuszE22006,Teatru nie uwzględniasz?,0,0,0,0.0,"Jun 3, 2025 · 1:11 PM UTC",24.0,3.0,,,,,,
592.0,MichalSzpader,"Warszawa wydaje 4,6 mld zł na komunikację miejską rocznie (nie licząc inwestycji) czyli około 12,6 mln dziennie. Rafał Trzaskowski w dni wyborów udostępnił komunikację za darmo. 25.2 mln złotych, niech pani składa zawiadomienie do PKW, nie ma za co!",0,0,0,0.0,"Jun 3, 2025 · 1:11 PM UTC",249.0,39.0,,,,,,
594.0,Niepremier,"Duży facet z dużymi aspiracjami i małą odpowiedzialnością @ZandbergRAZEM, mówi iż koło @partiarazem zagłosuje ""przeciw"" wotum zaufania dla rządu Tuska. Bo to @donaldtusk odpowiada za przegraną @trzaskowski_ To tak jakby wybić stadninę, bo koń przegrał zawody. Logika małego mózgu",0,0,0,0.0,"Jun 3, 2025 · 1:11 PM UTC",279.0,39.0,,,,,,
596.0,drozdzan_potasu,"XD psychiatryk panowie, psychiatryk Trzaskowski przegrał na własne życzenie, jego kampania w sieci nie istniała. Przez to że dali dupy zapewnili nam tak obrzydliwą personę w Pałacu Prezydenckim. Zwalanie winy na Zandberga to po prostu obrzydliwa zagrywka.",0,1,1,2.0,"Jun 3, 2025 · 10:28 AM UTC",255.0,37.0,,,,,,
627.0,dawikol,"Trzaskowski zdobył ponad 10,2 miliona głosów, co - warto zauważyć - jest czwartym wynikiem w historii wyborów prezydenckich w Polsce i najlepszym rezultatem wśród kandydatów przegranych. Ciężko powiedzieć, że to słaby mandat mimo wszystko.",0,0,0,0.0,"Jun 3, 2025 · 1:12 PM UTC",239.0,34.0,,,,,,
630.0,Mateusz_peacePL,Sigma,0,1,0,1.0,"Jun 3, 2025 · 12:58 PM UTC",5.0,1.0,,,,,,
633.0,krompa1,Już za 5 lat Rafał będzie miał kolejną szansę. 🤣🤣🤣,0,1,0,1.0,"Jun 3, 2025 · 1:01 PM UTC",50.0,10.0,,,,,,
655.0,EwigKarsten,"Kupę Serducha p[rzeproś, przegryzie. A ona niech pomiot wasz w końcu zaprowadzi do I komunii, idiotka.",0,0,0,0.0,"Jun 3, 2025 · 1:12 PM UTC",102.0,16.0,,,,,,
656.0,Karol52580331,Ja tak nie robiłem co nie znaczy że uwierzę w każdą brednie .. sam się przyznał że nie zapłacił i tyle w tym temacie,0,0,0,0.0,"Jun 3, 2025 · 1:12 PM UTC",116.0,24.0,,,,,,
657.0,Gossinetta,A ty nadal kłamiesz. Jeszcze niczego się nie nauczyłeś. Zapamiętaj ; pycha kroczy przed upadkiem. Niech to będzie nauką dla całego waszego towarzystwa wzajemnej adoracji. Jesteście plemieniem gęsim.,0,0,0,0.0,"Jun 3, 2025 · 1:12 PM UTC",198.0,28.0,,,,,,
658.0,jjjrodman,Realne (ponad inflację) dochody wzrosły w 2024 o około 10%. To efekt podwyżki płacy minimalnej i podwyżki w budżetówce. Weszło też 800+. I w tym roku też wciąż rosną.,0,0,0,0.0,"Jun 3, 2025 · 1:12 PM UTC",166.0,29.0,,,,,,
659.0,Jasnygrom83,To nie Pani wina że kandydat był niewybieralny. No i Pan Tusk.... Bardzo pomógł Nawrockiemu,0,0,0,0.0,"Jun 3, 2025 · 1:12 PM UTC",91.0,15.0,,,,,,
662.0,PanPoganek,"Istny Dream Team: Tomczyk, Nitras ,Giertych i jakaś lewaczka z ratusza jako szefowa kampanii hahahaha coś pięknego 🤣🤣🤣🤣",0,1,0,1.0,"Jun 3, 2025 · 1:00 PM UTC",119.0,18.0,,,,,,
663.0,Julosssek,"Gdyby trzaskowski był patologią, to ludzie by głosowali na holownie, zadberga, a nawet memcena. To wy jesteście tu pisowskim betonem XD",0,0,0,0.0,"Jun 3, 2025 · 1:12 PM UTC",135.0,21.0,,,,,,
664.0,Sawiola2000,Mów za siebie,0,0,0,0.0,"Jun 3, 2025 · 1:12 PM UTC",13.0,3.0,,,,,,
666.0,janusz77958,Badania zrobił na zawartość PERSILU w organizmie?,0,0,0,0.0,"Jun 3, 2025 · 1:12 PM UTC",49.0,7.0,,,,,,
689.0,jarkopanski,"W tej jesieni życia Pan pięknieje, Panie Januszu.",0,1,0,1.0,"Jun 3, 2025 · 1:03 PM UTC",49.0,8.0,,,,,,
691.0,Bamberrek,"Najlepsze jest to, że ja nie jestem wyborcą KO, a w obydwu turach głosowałem na Trzaskowskiego, po prostu nie mogłem pojąć, że prezydentem mógłby zostać ktoś taki jak Nawrocki...",0,0,0,0.0,"Jun 3, 2025 · 1:12 PM UTC",178.0,29.0,,,,,,
720.0,Piotr_A_K,"Jako że głosowałem przeciwko Trzaskowskiemu - mam pytanie do Pani. Pod jaki adres mam wysłać czteropak Żubra ? W uznaniu za Pani wkład w mój niedzielny, skuteczny wybór? No chyba że borodo. Ale może Pani podać numer paczkomatu.",0,0,0,0.0,"Jun 3, 2025 · 1:12 PM UTC",227.0,38.0,,,,,,
721.0,ElektruxP,To jak tępi muszą być Trzaskowski z Tuskiem skoro zostali ograni,0,0,0,0.0,"Jun 3, 2025 · 1:12 PM UTC",64.0,11.0,,,,,,
722.0,MB06902598,"Może wyciągnięcie wnioski na przyszłość. Naród drugi raz wam nie wybaczy.. Przykro mi to pisać,bo byłam całym sercem z @trzaskowski_",0,0,0,0.0,"Jun 3, 2025 · 1:12 PM UTC",132.0,20.0,,,,,,
723.0,AjDowejko,Raz jeszcze powtórzę - przepraszanie w kółko nie jest oznaką udanej autorefleksji.,0,0,0,0.0,"Jun 3, 2025 · 1:12 PM UTC",82.0,12.0,,,,,,
724.0,PiotrAnalityk,"WON. (I nie, to nie po angielsku, że ""wygrałeś"") Na lewacki śmietnik historii Panie ""Prezydencie"". Obok Ścieku z Buraka który zatrudniłeś w Ratuszu. Zrelaksuj się w toalecie za 650 tys. i posiedź tam nawet z 2h - tyle ile trwała cała twoja ""kadencja"". nitter.net/PiotrAnalityk/status/1…",0,27,2,29.0,"Jun 2, 2025 · 11:51 AM UTC",286.0,44.0,,,,,,
725.0,GunterFehlinger,"Why we lost Poland? Because of wrong priorities! Instead of fighting for 1. Ukraine in NATO & EU & Euro 2. Ukraines victory & liberation 3. Poland in Eurozone 4. EU Mercosur FTA 5. Making Poland as rich as Germany @donaldtusk @trzaskowski_ Faild to brand PIS as Putinistas And campained on liberal issue as rule of law, abortion and allowed PIS & MAGA to brand PO as lefties in the most conservative country of European Union",4,15,27,46.0,"Jun 2, 2025 · 6:50 AM UTC",425.0,76.0,,,,,,
742.0,Ewikone,"Uczciwie przyznam, że gdyby wygrał Trzaskowski (pomijając już kwestię oszustw wyborczych), to pisałabym, że Polacy są widocznie zbyt głupim narodem, żeby zasłużyć na wolność Ci ludzie (oprócz trolli) są zindoktrynowani przez sprzyjające rządowi media. I to jest straszne.",0,2,0,2.0,"Jun 3, 2025 · 6:51 AM UTC",271.0,38.0,,,,,,
754.0,Arek71470623,Czyli dobrze że nie poszły bo cała władza byłaby w rękach rudego. Kochani,0,0,0,0.0,"Jun 3, 2025 · 1:13 PM UTC",73.0,13.0,,,,,,
757.0,Termopile,"A kim ty, randomie jesteś?",0,0,0,0.0,"Jun 3, 2025 · 1:13 PM UTC",26.0,5.0,,,,,,
758.0,przemek_pajonk,"Dowozic jak dowozic, dobrze ze parkowania tylem nie bylo bo by szanowne panie ze starosci poumieraly",0,0,0,0.0,"Jun 3, 2025 · 1:13 PM UTC",100.0,16.0,,,,,,
759.0,pawe_babaryba,"Przyznaj się, że nie słuchałaś bełkotu Rafała. Tyle dyplomów i wszystko na nic przecież ten człowiek nie ma kompletnie NIC do powiedzenia i NIC do zaproponowania. Bez przerwy kłamie i zmienia zdanie. Nie do wiary.",0,0,0,0.0,"Jun 3, 2025 · 1:13 PM UTC",213.0,35.0,,,,,,
761.0,burszuras72290,"Trzaskowski jak zawsze wygrał w zakładach karnych i Rosji i tu ciekawa mapka z pewnymi niewygodnymi faktami, radca prawny zaraz dostanie incydentu kałowego",0,0,0,0.0,"Jun 3, 2025 · 1:13 PM UTC",155.0,23.0,,,,,,
762.0,redvoicenews,Donald Trump-Backed Karol Nawrocki Defeats Soros-Aligned Trzaskowski in Polish Presidential Election [WATCH] rvmnews.com/2025/06/donald-t…,0,0,0,0.0,"Jun 3, 2025 · 1:13 PM UTC",138.0,13.0,,,,,,
786.0,Czomolungma1,"Trzaskowski wygrał w zakładach karnych z ogromną przewagą ale jakoś nie krzyczysz o ""patologicznych wyborcach"" PO",0,0,0,0.0,"Jun 3, 2025 · 1:13 PM UTC",113.0,16.0,,,,,,
787.0,Anna51057371,"Tylko rozsądnych jest niestety mniej, a w wyborach mniej oznacza przegraną.",0,0,0,0.0,"Jun 3, 2025 · 1:13 PM UTC",75.0,11.0,,,,,,
817.0,BartoszJanowsk2,"Niepoważny jesteś, a nawet i ciut śmieszny.",0,0,0,0.0,"Jun 3, 2025 · 1:13 PM UTC",43.0,7.0,,,,,,
819.0,michal_rubel,"Było odcięcie dywidendy, bez dywidendy XD",0,0,0,0.0,"Jun 3, 2025 · 1:13 PM UTC",41.0,6.0,,,,,,
820.0,EdytaBellaDonna,"Tylko nie widzą (zapominają), że dyplom to teraz niewiele znaczy? Mamy wysyp psuedo uczelni, gdzie dyplom zwyczajnie się dostaje o ile odbębnisz minimum. Takie to elyty … Z resztą, w nosie z nimi- niech tłumaczą swojemu „ludowi” co chcą, a nam dadzą spokój",0,0,0,0.0,"Jun 3, 2025 · 8:55 AM UTC",256.0,43.0,,,,,,
821.0,86Marciniusz,No właśnie wręcz przeciwnie... młodzi nie chcieli mieć dewianta za prezydenta!,0,0,0,0.0,"Jun 3, 2025 · 1:13 PM UTC",78.0,11.0,,,,,,
846.0,carolinee8787,"Bosak byłby lepszy, piwo z Sikorskim i Trzaskowski bardzo zniechęciło",0,0,0,0.0,"Jun 3, 2025 · 1:13 PM UTC",69.0,10.0,,,,,,
847.0,MartinG757905,"Kurde, pan nie podpowiada, co zrobili źle. Trzaskowski był świetny, wszystko było świetnie, musicie dawać tego więcej i spróbować jeszcze raz! Hej, brygada, uśmiechnijcie się, do 3 razy sztuka!",0,0,0,0.0,"Jun 3, 2025 · 1:13 PM UTC",193.0,29.0,,,,,,
849.0,Karabas_80,"Rafał Trzaskowski zmieniał swoje stanowisko w kluczowych kwestiach w trakcie kampanii prezydenckiej 2025 roku, co było szeroko komentowane jako dostosowywanie się do bieżących nastrojów społecznych i politycznych: Zielony Ład: Od entuzjastycznego poparcia jako sprawozdawca w",0,0,0,0.0,"Jun 3, 2025 · 1:13 PM UTC",275.0,35.0,,,,,,
850.0,the_official_pl,"Pani Wiolu, tych wyborów nie mieliście prawa przegrać choćby z dwóch najprostszych powodów: pierwszy to Rafał Trzaskowski - po dwóch porażkach z rzędu może zapomnieć o jakimkolwiek starcie w przyszłości, drugi to Karol Nawrocki - kontrkandydat nie będę pisał skąd wyjęty ale tak anonimowy i tak wątpliwy, że przy odpowiedniej kampanii był do zadeptania. Niestety nie wykorzystaliście wszystkich atutów. Osobiście uważam, że można było zrobić o wiele więcej. To Wy powinniście od początku rozdawać karty w tej grze a nie próbować grać na warunkach innych. I mam na myśli całą koalicję a nie tylko państwa sztab. Ale to moja opinia.",0,10,1,11.0,"Jun 3, 2025 · 8:47 AM UTC",630.0,100.0,,,,,,
876.0,agnes51235072,"Polscy emigranci w wyborach po raz drugi wybrali Trzaskowskiego. Za granicą, Prezydentem Polski jest Trzaskowski. Polakom w Polsce powinno odebrać się prawa wyborcze.",1,21,12,34.0,"Jun 3, 2025 · 11:38 AM UTC",166.0,23.0,,,,,,
877.0,ArturoGavito,"Zamiast zatrudnić profesjonalistów, totalnie spieprzyliście kampanię Trzaskowskiego – do tego trzeba mieć prawdziwy talent! Nie pokonać tak żałosnego kandydata jak Nawrocki? To woła o pomstę do nieba i pokazuje, jacy jesteście amatorzy. Nie zwalajcie winy na wyborców – to wy daliście ciała na całej linii! Kolejnej szansy raczej nie dostaniecie, a przeprosiny możecie sobie darować – nie przyjmuję ich i wielu a nas wam już nie uwierzy.",0,2,0,2.0,"Jun 3, 2025 · 12:14 PM UTC",437.0,67.0,,,,,,
878.0,Katarzy02688954,"Pół roku temu nikt nie spodziewał się, ze Trzaskowski będzie próbował zostać prezydentem kłamstwem, lewym finansowaniem, angażowaniem wszelkich służb. Skala nadużyć przerosła nawet Tuska, nie uznać wyborów wyprowadziłby ludzi na ulice.",0,0,0,0.0,"Jun 3, 2025 · 1:14 PM UTC",235.0,31.0,,,,,,
883.0,PanPoganek,"Wprowadził pełnomocnika do spraw osób lgbt, to znaczy nie wprowadził ale taka osoba pracuje w ratuszu. Salę kongresową remontuję bardzo sprawnie idzie bardzo szybko. Albo zrobił piekną kładkę przez Wisłę -UNESCO lada moment wpisze na listę dziedzictwa kulturowego świata.",0,0,0,0.0,"Jun 3, 2025 · 1:14 PM UTC",271.0,39.0,,,,,,
901.0,PopielaWoj,"Recydywa, za którą znów dziękujemy",0,0,0,0.0,"Jun 3, 2025 · 1:14 PM UTC",34.0,5.0,,,,,,
903.0,Karol52580331,W tym orzeczeniu jest tylko że papiery były ok nic ponad to .. wystarczy przeczytać ze zrozumieniem tylko i aż tyle .. nie ma tam czy zeznał nieprawdę,0,0,0,0.0,"Jun 3, 2025 · 1:14 PM UTC",150.0,28.0,,,,,,
905.0,Termopile,"Chuja tam, świetnego. Mieliście skończonego gamonia to przegrał. Proste.",0,0,0,0.0,"Jun 3, 2025 · 1:14 PM UTC",72.0,9.0,,,,,,
932.0,dabidekata,Usuń #trzaskowski i przeproś matke,0,0,0,0.0,"Jun 3, 2025 · 1:14 PM UTC",34.0,5.0,,,,,,
934.0,MentalGrzegorz,"Tzw. ból tylnej części ciała, że Naród chciał inaczej. Chciał, bo druga strona jest nieudolna, chuja potrafi i ma wyjebane na Polskę i Polaków. Nawrocki dostał szansę, lepiej ją dać takiemu, niż wieloletniemu kłamcy, jakim jest Trzaskowski. ps. Ukraina w NATO, ja jebe... 🤦🤣",0,0,0,0.0,"Jun 3, 2025 · 1:14 PM UTC",274.0,44.0,,,,,,
937.0,polonizm,"Tak.Nie macie żadnego pojęcia o marketingu politycznym. Ten kto wymyślił Bonżura i czerwone korale, to amator. Pisowski Zorro i Batman wieszający banery TylkoNieTrzaskowski to mistrzostwo świata. To hasło zresztą też świetne. Jak widać w Polsce wybory wygrywa się marketingiem.",0,0,0,0.0,"Jun 3, 2025 · 1:14 PM UTC",277.0,39.0,,,,,,
938.0,Mira65437936,"Ponad 70% osób z wykształceniem podstawowym głosowało na Nawrockiego. Im odpowiada jego kibolska przeszłość i znajomości w półświatku. Oni się identyfikują z takim cwaniaczkiem i oszustem. Dla nich Trzaskowski to elita, z którą się nie utożsamiają. Głupki wybrali prezydenta…",0,5,5,10.0,"Jun 2, 2025 · 2:56 PM UTC",275.0,39.0,,,,,,
939.0,KotLekarz,"Trzaskowski miałby o wiele większe szanse gdybyście po prostu nie wypowiadali się publicznie. Rząd leniuchów który nie realizuje większości własnych obietnic wystawia kandydata bawidamka, który co 5 min zmienia poglądy. Potem wspiera go happeningami jak Gajewska z ziemniakami.",0,0,0,0.0,"Jun 3, 2025 · 1:14 PM UTC",277.0,38.0,,,,,,
941.0,PiotrZygado1,"Przecież to PiS wprowadził "" zielony ład"". To Unia pisowskiemu rządowi zablokowała pieniądze z KPO i to Unia może zablokować dopłaty, wszystkie pieniądze po dojściu PiS do władzy. Dlatego, będzie jęk.",0,0,0,0.0,"Jun 3, 2025 · 1:14 PM UTC",200.0,31.0,,,,,,
967.0,Ireland_Votes,"Polish citizens living in Ireland were entitled to vote in yesterday’s Presidential Election Second Round vote. The Polish Electoral Commission has declared that Nawrocki (I/PiS-ECR) is the victor over Trzaskowski (PO-EPP), 50.9-49.1. Results of Polish Citizens living in Ireland: Trzaskowski: 62.5% (13,583) Nawrocki: 37.5% (8,147) Trzaskowski was victorious in all 14 polling districts, with Nawrocki only clearing 40% in the Kilkenny polling station.",6,14,5,25.0,"Jun 2, 2025 · 9:45 AM UTC",453.0,63.0,,,,,,
969.0,kap_amg63,"Would you have a problem with Trump receiving outside funding from a communist billionaire? Please don’t comment anything else to me, your question was less than 10iq Maybe learn some history about the destruction communism caused to Poland",0,0,0,0.0,"Jun 3, 2025 · 1:14 PM UTC",240.0,38.0,,,,,,
971.0,PiterTheEagle,sztab Trzaskowskiego powinien popełnić zbiorowe seppuku gdyby miał honor.... bo był bardziej sztabem Nawrockiego chyba...,0,0,0,0.0,"Jun 3, 2025 · 1:14 PM UTC",121.0,15.0,,,,,,
972.0,mygelski95027,A gdzie i jak gardził tymi ludźmi?,0,0,0,0.0,"Jun 3, 2025 · 1:14 PM UTC",34.0,7.0,,,,,,
973.0,thelesio,od kiedy Janusz w pisie?,0,0,0,0.0,"Jun 3, 2025 · 1:14 PM UTC",24.0,5.0,,,,,,
